3.0,2.9999729259723455,2.999945833442574,2.999918862981335,2.999891948566434,2.999864946803518,2.999838242655025,2.999811553656819,2.999784900112251,2.9997582643132876,2.999731668471285,2.9997050995302086,2.9996785603256586,2.9996520443873615,2.861348039967372,2.8613233136158303,2.8612974376913956,2.861271591928106,2.861245850324354,2.861219874722353,2.8611940949284245,2.861168302173494,2.86114253342108,2.8611167520877125,2.861090991037865,2.8610652290147325,2.8610394732105,2.861013716671411,2.7349049065305127,2.7348817522442257,2.7348565622450693,2.734831404634058,2.7348064091327453,2.7347809882889047,2.7347559075073833,2.734730793396607,2.73470571706831,2.73468061152725,2.7346555376566406,2.73463045868985,2.7346053911854797,2.7345803286221186,2.6191234945924164,2.6191016763593225,2.6190771658592014,2.6190527078866395,2.61902847630751,2.619003671448632,2.618979322878002,2.6189549472502107,2.6189306172153763,2.6189062549496374,2.6188819507326957,2.6188576208129257,2.6188332852312937,2.6188089524024245,2.6187845690374947,2.512686787167325,2.512666083467344,2.5126421206203946,2.512618188326753,2.51259445109159,2.512570006694691,2.5125460466961376,2.5125220008534326,2.5124979543482855,2.512473838388821,2.5124497551334075,2.512425623757572,2.512401549778617,2.512377430247216,2.4145457965110597,2.414525813774047,2.4145023380651414,2.414479023406683,2.4144560382684013,2.4144324489386126,2.414409513748399,2.4143866883344507,2.4143640179518155,2.414341298577928,2.414318900681014,2.4142963920483598,2.4142741255205205,2.4142517137985666,2.3237586949133577,2.3237406433040286,2.323718659165209,2.3236969804714707,2.323674963141905,2.3236529338942615,2.3236307192631465,2.3236086806635816,2.3235866588934138,2.3235644118046483,2.323542117000166,2.323519592810904,2.323497587591963,2.323474044106137,2.3234525422625456,2.3234605910180357
3.0,3.0001764738960524,3.000369710630752,3.00058255694199,3.000818198907293,3.0010794117539676,3.001369616240795,3.0016920510419838,3.002050813131865,3.002449876625757,3.0028956949870147,3.0033383116963632,3.003750502335815,3.0041238905532044,2.8660738680241087,2.866481284713774,2.866841655894403,2.8671378776016496,2.867374368120381,2.86756125302577,2.867714360719438,2.867844977777988,2.867956686582053,2.8680544265130123,2.8681454990072637,2.8682331483306407,2.8683169992439796,2.86839704373776,2.7423636085111998,2.7426532759747766,2.7428675623629672,2.743026353241606,2.743141997598146,2.743228819510147,2.74330315754921,2.743373195037306,2.7434400669836427,2.74350396975559,2.743565650716016,2.743624354872307,2.743680394599665,2.7437340045100242,2.6282644308019316,2.628531654806682,2.6287257442141003,2.628863795688229,2.6289594980943463,2.6290261800039194,2.6290796349654384,2.629129999979058,2.6291791562776736,2.6292283941027037,2.6292773306190513,2.6293256269817675,2.629373105967032,2.6294196715082747,2.6294673075176807,2.523284361893578,2.523534408860969,2.523718141390654,2.5238492525959253,2.5239417041843195,2.5240078557117758,2.5240628970151846,2.524116203027512,2.5241693013005833,2.524222183429504,2.5242757555001596,2.5243305621297676,2.5243860346756275,2.524442431101599,2.426470308760206,2.4267090553838413,2.4268864151071368,2.4270146654124702,2.427106329024328,2.4271733415904877,2.4272326495358474,2.4272884053851187,2.427346961764541,2.4274035364806736,2.4274617009307584,2.427520229500735,2.4275743039641635,2.4276349795626904,2.3369490343139474,2.3371763252186133,2.3373484675732707,2.3374715273478865,2.3375632154469796,2.337627571172428,2.3376834708513474,2.3377379034015173,2.3377935541041124,2.337852577284909,2.3379070904985264,2.3379575869858162,2.3380098537199268,2.338065470371805,2.3381171093801614,2.3381283553877736
3.0,3.000168918090507,3.0003535401732044,3.0005564873113526,3.0007807009841083,3.001028707228896,3.0013036755475104,3.001608560288657,3.00194710950909,3.002322968916054,3.0027420419666044,3.0031729298511327,3.003582941036674,3.00395624943842,2.8658911459148095,2.866285713069474,2.8666386783293003,2.8669323991910387,2.867170016215665,2.867363806020529,2.867523832303865,2.867660146463801,2.867778967158621,2.867887045390778,2.867984474327596,2.8680736137525393,2.868157806922317,2.868238698403266,2.7421978954307753,2.7424809274324202,2.742690927205611,2.7428476645387567,2.742962294318994,2.7430489614413207,2.7431241154423605,2.7431966490795165,2.7432674142660036,2.7433366238212447,2.743404137825235,2.74347005225095,2.7435333060321008,2.743594122262487,2.6281162825171647,2.628378315777931,2.6285712901997993,2.628711330089071,2.6288112025324715,2.6288832583343495,2.628944245034093,2.6290024456114893,2.6290605967781517,2.6291172108979897,2.6291712002795524,2.6292244474225335,2.629276461968671,2.6293284366286866,2.6293795334357024,2.5231876273565503,2.5234339424704197,2.5236143373857853,2.523742661542035,2.523836147235121,2.5239056059055995,2.5239616702275907,2.5240175827886797,2.524074295557384,2.5241269980934975,2.524177122886727,2.524230747112787,2.5242852799345883,2.524336185836144,2.4263535404505676,2.426586588902202,2.426755586170844,2.426880974004098,2.4269771741380826,2.427044327323778,2.4271030168475307,2.4271631545059584,2.427218089706904,2.4272691317573547,2.4273229529622222,2.427377372429793,2.4274291327930686,2.4274847394884693,2.336792904910159,2.3370107238930116,2.337171770921882,2.3372925841155068,2.337378497519429,2.3374396014713,2.3374923993348586,2.3375481968322025,2.3375959857902173,2.3376443906874234,2.337692227926782,2.3377401183947195,2.3377906061984968,2.33783416424891,2.33789081632796,2.337909396523804
3.0,3.000160727410892,3.000336050269648,3.000528352513413,3.0007403147658036,3.0009742033103888,3.0012329203224204,3.0015190997842662,3.001836116871474,3.0021872299169146,3.0025777076874096,3.0029927078290917,3.003389531018597,3.003761826069198,2.865678741331193,2.8660544005980837,2.8663955188195946,2.866680592533968,2.8669126076357645,2.867107964404623,2.8672739744095446,2.8674175836703144,2.867544213788373,2.8676586994900273,2.8677635125868606,2.867859201626328,2.867946064097125,2.868026370827436,2.7419799053373914,2.7422543850354204,2.742457583359996,2.7426091036074465,2.7427197097095846,2.74280294645818,2.742873249562696,2.742940583649029,2.7430075134933145,2.743074064572123,2.7431409872197117,2.7432079621910748,2.7432736438347542,2.7433380790110515,2.6278536094340446,2.6281074243286398,2.6282989876301683,2.62844216850356,2.6285493617808124,2.6286285825712588,2.628695575216832,2.6287599561478725,2.6288234643794413,2.6288855837402556,2.6289473974041315,2.6290084925560446,2.6290680382046294,2.6291266005195517,2.6291836758268468,2.522986844341482,2.5232240585546775,2.5234004648435935,2.5235312074172342,2.523625885671967,2.52369346215932,2.523751395496639,2.523804813328542,2.5238562590768603,2.52390674688765,2.5239569752517315,2.5240057064061676,2.5240534795782326,2.5241021228891114,2.4261145462725926,2.4263354839605022,2.4264954514329773,2.4266120823916357,2.4266931219091967,2.426752457734643,2.4268013280041134,2.426848308349433,2.4268923013657138,2.426938983069165,2.426986411939904,2.4270296510340295,2.427076432219638,2.4271230871149947,2.33642671929329,2.336630847662293,2.336782665928388,2.336890606539951,2.336964069401397,2.3370220506779673,2.3370713444338116,2.3371148686273613,2.337155848114049,2.3372004327390243,2.337241435828185,2.337285235919009,2.3373273322281953,2.337376409971847,2.3374182347116705,2.337433081071186
3.0,3.000152081401188,3.0003175745077244,3.000498619216972,3.0006976246884305,3.0009165934008095,3.0011581390942808,3.0014245700332065,3.0017188615007413,3.002043845950135,3.0024041704546227,3.0027982975940883,3.003185117877615,3.003546534865359,2.8654414011630056,2.865798215809565,2.8661224508057965,2.8663972287198343,2.866626646310972,2.866817482181468,2.866982804603095,2.867129680389511,2.8672623441130076,2.867383341529936,2.8674952404214094,2.867598273665749,2.8676926626272436,2.8677791075297354,2.7417306214562385,2.741998958253379,2.7422004416390076,2.742353203304402,2.74246819882979,2.7425546295213508,2.7426252054441993,2.742689539686239,2.742751592383918,2.7428134893746963,2.7428749309920377,2.742936815483219,2.742998818990034,2.743061142018279,2.6275720675547385,2.627814081640721,2.6279992654748976,2.628138810817604,2.628244284384996,2.6283235888269876,2.62839131690773,2.628456310247945,2.628520702017066,2.628585581583454,2.6286496814730844,2.6287143725198807,2.628777002045893,2.628838273766013,2.6288979762645814,2.522698076910031,2.5229271330961778,2.5230994537251163,2.5232278858028767,2.523322240421858,2.523391335080681,2.5234498103550314,2.5235046623898727,2.523558281559264,2.523610745522105,2.523663541345321,2.5237144173552926,2.52376435765913,2.5238126889852897,2.42582485563794,2.426036468490743,2.426194961357523,2.4263112509032685,2.4263981913879746,2.426459616838586,2.426509998914584,2.426558636962571,2.4266036254462096,2.4266483018910083,2.426690475390367,2.4267315075409934,2.426775213800376,2.42681538364337,2.336118955560679,2.336318171944266,2.336467435300578,2.336570857860897,2.336645694319399,2.3366971827022405,2.3367379517377076,2.3367827732423256,2.336821064670852,2.3368631229720513,2.336895243893973,2.336931622535835,2.336970939907853,2.3370124870437006,2.337056515700166,2.3370611617070067
3.0,3.000143247488946,3.0002986975052153,3.0004682484386964,3.00065404718373,3.0008578331493467,3.0010819334333956,3.0013283230864043,3.001599582234309,3.0018981190892746,3.0022279745602014,3.002591800727999,3.0029631722631906,3.003319166436864,2.8651894450549227,2.8655257136617207,2.865840199124522,2.8661093269516424,2.8663402765619495,2.8665332988259467,2.8666995072712442,2.8668482050532216,2.866983255596312,2.8671093881947733,2.8672289346009485,2.867341590751848,2.8674461894364773,2.867542844634285,2.7414854685200956,2.741746164220829,2.741949348787687,2.742106265295532,2.7422297466971766,2.742327387762038,2.742410584802195,2.742485561863713,2.742552847338927,2.742614521316171,2.742673574286387,2.7427314217496788,2.742788245238659,2.7428449796616294,2.6273516729147226,2.6275838545809664,2.627761733850455,2.6278962121730527,2.6279998533260316,2.628076162117144,2.6281393782242644,2.6282006997855327,2.628259867872668,2.628317923743179,2.628375894885696,2.6284342433127916,2.6284929371435797,2.6285510483889634,2.628608693213311,2.522403961245091,2.5226223407050536,2.522785954411905,2.5229085966265465,2.5230022414262834,2.523073489520755,2.5231303931728397,2.523181831719735,2.52323726970207,2.523292180463937,2.5233420295482945,2.523394659474139,2.5234473715952515,2.523495721549541,2.425503453542948,2.425710571159331,2.425864320669232,2.425978733334638,2.426064489643886,2.4261243366485696,2.4261751446421025,2.4262265465670505,2.4262752349869046,2.426318515410878,2.426363622787825,2.4264099383372653,2.4264573879428326,2.426500335995901,2.3357978848391556,2.3359908822176987,2.3361375226340555,2.3362483955889664,2.3363271201478644,2.3363858826850072,2.3364326194292664,2.3364670499464895,2.3365101932253522,2.336548518393684,2.3365910456782935,2.33662599882434,2.336666216543504,2.3367089765865723,2.336743003002888,2.336738286146164
3.0,3.0001344613841305,3.000279936828442,3.0004380938279978,3.0006108313147766,3.0007996413055285,3.0010065823022276,3.0012333149677253,3.0014820412903807,3.001754747696572,3.00205488460808,3.0023849320747873,3.0027381732247282,3.003086040208811,2.8649322981760443,2.8652456565391557,2.8655473025896088,2.865818877923674,2.8660488718600794,2.8662480637289796,2.8664191111333532,2.866568754985647,2.866704642670536,2.8668311230095314,2.8669512130055623,2.867066780917528,2.867178123030406,2.8672837956438846,2.74121756287995,2.741467342733234,2.7416655845202693,2.7418231410951135,2.741951626866545,2.742057855366349,2.742151078409113,2.7422365104598545,2.7423157304265104,2.7423901163398123,2.7424604892332827,2.7425252797317787,2.7425853302472367,2.742641373673575,2.6271462644413672,2.6273717178704237,2.627545466710914,2.627676042367619,2.627777050921827,2.62785409326554,2.6279150479360194,2.627968962639096,2.6280189273728825,2.628070031469421,2.628123094455776,2.6281742308597567,2.62822557647295,2.628276932394427,2.628329670591686,2.522122439550297,2.5223281574077347,2.5224867134528997,2.5226069652944694,2.522697121416319,2.522763444440143,2.522817644257678,2.522869525334744,2.522919892228712,2.52296654676696,2.5230152076073793,2.523064140217808,2.5231138979832854,2.5231631560539607,2.4251693928615605,2.4253651780247147,2.4255139128824297,2.425626425502438,2.4257094545280258,2.4257711390896763,2.4258222269872833,2.4258699809797206,2.4259168891328144,2.4259612061182523,2.4260067274640207,2.4260527961924887,2.4260975518186467,2.426142236736744,2.3354420306204804,2.335625514528224,2.3357704465861975,2.3358780271449024,2.3359552952683083,2.336013470639667,2.3360550189093447,2.336103671645694,2.336149906628421,2.336191381483618,2.3362305716649225,2.336270662818173,2.336317138804597,2.336356298094429,2.3364004003253114,2.3364133126398254
3.0,3.00012589804648,3.000261677158474,3.0004087912061106,3.000568914573866,3.0007433092653306,3.0009337897975423,3.001141733174566,3.0013689974222313,3.0016171922128727,3.001889265073119,3.0021874350934588,3.002513300802053,3.0028481685124158,2.8646718091820986,2.8649562429163415,2.865242900924477,2.8655101508701617,2.8657495890625753,2.8659540100201886,2.866133157349199,2.866289433832936,2.8664285464426107,2.8665551883181544,2.866674064905697,2.8667868213219143,2.8668964242733956,2.867002643702559,2.7409292637052416,2.741165261878694,2.7413525113572774,2.7415048300208165,2.741630098968945,2.741734751092552,2.741827767214213,2.741916458068969,2.7420026484711637,2.7420854624349795,2.7421643642019218,2.742238888931762,2.742309735568934,2.742375998605016,2.6268758724579544,2.627094694749131,2.6272639282088446,2.627395922367731,2.6274983353876333,2.6275764212249584,2.627638336809527,2.6276916601656133,2.6277407753385593,2.62778709994859,2.6278326631716706,2.6278786698227683,2.6279240438367952,2.6279690581023476,2.6280146803843465,2.5218061907361093,2.5220046778782943,2.5221571321023153,2.522272752910839,2.5223607445852037,2.522426336518605,2.5224773989786917,2.5225222354134185,2.5225656708815936,2.522610481389585,2.522654698798376,2.5226989663021535,2.5227434017496546,2.522789238841152,2.4247956301105473,2.424982367945394,2.425124606581763,2.425232303408566,2.4253142134404966,2.4253755147466243,2.4254237211134746,2.4254674776737755,2.425510421600001,2.425552981599399,2.4255975265332763,2.425640694428983,2.4256828469714313,2.425724594400202,2.3350280410898376,2.335205237023804,2.3353402718722434,2.3354464834721713,2.335524631434899,2.335583481806597,2.3356250449884786,2.335667221575887,2.335709119423231,2.335749146278165,2.3357930542797076,2.3358367452767115,2.3358832693658425,2.3359232454050916,2.3359679299943514,2.3359750413990237
3.0,3.000117669486013,3.000244163951724,3.000380744068678,3.0005288835834,3.000689645241669,3.000864625382016,3.00105494746467,3.0012621695854445,3.00148758130411,3.0017337047531676,3.00200226147619,3.002295421841992,3.002609121500437,2.8644117951231123,2.864661178050794,2.864925534288873,2.865190421946648,2.8654324032498546,2.8656478224756836,2.8658346805429527,2.866001649864912,2.8661480330319327,2.866278712960785,2.8663987140131026,2.8665111281120756,2.866617921300044,2.866719766911308,2.7406413382976513,2.740865680868381,2.741043250525672,2.7411889020114084,2.741306772459717,2.741404773075305,2.7414917048513634,2.7415758533657724,2.7416599297531197,2.7417430107966663,2.7418242750999573,2.741903816552354,2.741980746788187,2.7420542309831246,2.6265462489591385,2.6267561429911033,2.6269205905641058,2.6270521163785845,2.6271551531616435,2.627236010361394,2.627302157871233,2.6273627321132946,2.627419204506219,2.62747123042776,2.6275188747649323,2.627563820491322,2.6276064395031273,2.6276472255723187,2.627687330702516,2.5214761085678776,2.52166588113654,2.5218102253491703,2.521922969214517,2.5220073290672547,2.5220719404939347,2.522122346600628,2.5221638784252556,2.5222037216103783,2.522243504367356,2.522284829313356,2.522324903755065,2.5223651705501453,2.522406366388094,2.424416327528975,2.4245957158284317,2.4247338286099396,2.424839173343605,2.4249217826798763,2.424986145043029,2.425034303728361,2.4250771628773338,2.425119312441641,2.4251646737706443,2.425207359446563,2.4252485484163846,2.425294336598198,2.4253420641212053,2.3346483145619406,2.3348159002289126,2.3349453655893684,2.335050114741212,2.335130361710417,2.33518830098047,2.335236334950455,2.3352797900684634,2.335321861985635,2.3353640668886597,2.335399989021192,2.335443231384641,2.3354877833401004,2.335525030861081,2.3355685511089885,2.335577715066926
3.0,3.0001098360688196,3.0002275277667034,3.000354167067319,3.0004910501313677,3.000639063760679,3.0007996153074017,3.000973611153726,3.0011623531228033,3.0013668644456017,3.0015892497260435,3.001830881690874,3.002093908132149,3.0023790000092467,2.8641631355973067,2.8643795357711554,2.864613881679834,2.8648604751652793,2.865105228699985,2.865330141611976,2.8655288385853623,2.865702994386011,2.8658591895185226,2.8659997095697163,2.8661257651581464,2.8662404422350014,2.8663477699392743,2.8664486873093313,2.7403631978420306,2.7405786861745733,2.7407506717399692,2.740891177363257,2.7410072532764964,2.7411032174776366,2.7411874417251,2.7412658004774886,2.7413428304016465,2.7414190892909147,2.741494945074361,2.7415713641896655,2.7416476769287765,2.7417236451477676,2.626210980726004,2.6264073389506972,2.6265633562091524,2.6266897843166612,2.62679035390832,2.626873114316923,2.6269449152090307,2.627013614158893,2.627079144351147,2.6271414728800138,2.627201883719505,2.627259736641652,2.627313710955707,2.627362642070997,2.6274082619406305,2.521195507417261,2.5213782022517637,2.521519669935308,2.521628666969527,2.5217106817288353,2.52177259182574,2.5218194055339245,2.521859724893966,2.521900144666941,2.5219406113107774,2.521979549740659,2.522016948670112,2.5220566693852735,2.5220976323880833,2.4241019894144573,2.424263954502294,2.4243940984596417,2.424495766142579,2.4245736971106626,2.4246339023261965,2.424682006252914,2.4247255034597806,2.424766538883042,2.424806091367731,2.42484418168262,2.4248840648007324,2.4249228619642023,2.4249595499945342,2.334263094358143,2.334414830964768,2.3345338059239515,2.3346275309138687,2.3347009589870296,2.3347571083138914,2.33480013081313,2.3348336574413966,2.3348763692346406,2.3349169070648883,2.3349482566252884,2.334980200841571,2.3350104784770296,2.3350392359416703,2.335068266362487,2.33507480375388
