24.000000000000004,24.000000000000004,24.0,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000004,24.000000000000007,24.000000000000004
22.7328,22.732800000000005,22.7328,22.732800000000005,22.732800000000005,22.732800000000005,22.732800000000005,22.732800000000008,22.7328,22.732800000000005,22.732799999999997
21.491199999999996,21.49120000000001,21.491200000000006,21.491200000000003,21.491200000000003,21.4912,21.491200000000003,21.4912,21.491200000000003,21.491200000000003,21.491199999999996
20.275200000000005,20.275200000000005,20.275200000000005,20.2752,20.275200000000005,20.2752,20.2752,20.275200000000005,20.275199999999998,20.2752,20.275200000000005
19.0848,19.0848,19.0848,19.084800000000005,19.084800000000005,19.084800000000005,19.084800000000005,19.0848,19.084799999999998,19.084800000000005,19.0848
17.92,17.92,17.92,17.92,17.920000000000005,17.92,17.92,17.920000000000005,17.92,17.92,17.92
16.7808,16.780800000000003,16.780800000000003,16.780800000000003,16.780800000000003,16.7808,16.780800000000003,16.780800000000003,16.780800000000003,16.780800000000003,16.7808
15.6672,15.667200000000003,15.667200000000003,15.667200000000005,15.667200000000003,15.6672,15.667200000000003,15.667200000000001,15.667200000000003,15.667200000000001,15.6672
14.579199999999998,14.579200000000005,14.5792,14.579200000000004,14.579200000000004,14.579200000000002,14.579200000000002,14.579200000000004,14.579200000000004,14.579200000000002,14.5792
13.516800000000002,13.516800000000002,13.516800000000003,13.516800000000003,13.516800000000002,13.516800000000002,13.516800000000005,13.516800000000002,13.5168,13.516800000000002,13.516800000000002
12.48,12.480000000000002,12.480000000000004,12.48,12.480000000000004,12.48,12.48,12.480000000000002,12.480000000000002,12.48,12.48
11.468799999999998,11.468800000000005,11.468800000000002,11.468800000000003,11.468800000000002,11.468799999999998,11.468800000000003,11.468800000000002,11.468800000000003,11.468800000000002,11.4688
10.483199999999998,10.483200000000002,10.483200000000002,10.483200000000002,10.483200000000002,10.483199999999998,10.483200000000004,10.4832,10.483200000000002,10.483200000000002,10.483199999999998
9.5232,9.523200000000001,9.523200000000001,9.523200000000005,9.523200000000001,9.523200000000001,9.523200000000003,9.5232,9.523200000000001,9.523200000000001,9.5232
8.588799999999999,8.5888,8.588800000000003,8.588800000000003,8.588800000000003,8.588799999999999,8.5888,8.588800000000003,8.588800000000003,8.5888,8.588799999999999
7.68,7.680000000000003,7.6800000000000015,7.680000000000002,7.6800000000000015,7.680000000000001,7.680000000000002,7.680000000000002,7.680000000000001,7.680000000000001,7.68
6.796799999999998,6.796800000000001,6.796800000000001,6.796800000000001,6.796800000000002,6.7968,6.796800000000001,6.7968,6.796800000000001,6.7968,6.7968
5.9392,5.9392000000000005,5.939200000000001,5.9392000000000005,5.939200000000001,5.939199999999999,5.939200000000001,5.9392,5.939200000000002,5.939200000000001,5.9392
5.1072,5.1072000000000015,5.107200000000001,5.1072000000000015,5.1072000000000015,5.1072,5.107200000000002,5.1072,5.107200000000001,5.107200000000001,5.1072
4.300799999999999,4.300800000000002,4.3008000000000015,4.3008,4.3008000000000015,4.300799999999999,4.3008,4.3008000000000015,4.300800000000002,4.300800000000001,4.300799999999999
3.52,3.520000000000002,3.5200000000000005,3.5200000000000014,3.520000000000001,3.52,3.520000000000001,3.5200000000000005,3.5200000000000005,3.52,3.52
2.7647999999999997,2.7648,2.7648000000000006,2.7648000000000006,2.7648000000000006,2.7647999999999997,2.7648000000000024,2.764799999999998,2.764800000000001,2.7648,2.7647999999999997
2.035199999999999,2.035200000000003,2.0351999999999997,2.035200000000001,2.0352000000000006,2.035199999999999,2.0352000000000006,2.0351999999999997,2.0352000000000015,2.0352,2.035199999999999
1.3311999999999982,1.3312000000000017,1.3311999999999988,1.3312000000000017,1.3312000000000002,1.3311999999999982,1.3311999999999995,1.3312000000000008,1.3312000000000022,1.3312000000000002,1.3311999999999982
0.6527999999999976,0.6528000000000008,0.652800000000001,0.6527999999999993,0.6528000000000002,0.6527999999999976,0.6528000000000014,0.6527999999999989,0.6528000000000026,0.6528000000000002,0.6527999999999975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
